HH_jit_L1_variance,HH_jit_L0.01_variance,HH_jit_L3_variance,HH_jit_L0.1_variance,HH_jit_L0.1_mean,H_L0.01_variance,HH_jit_L5_variance,MI_dir_L0.01_variance,MI_dir_L0.1_mean,MI_dir_L0.01_weight,HH_L0.01_std,MI_dir_L0.1_weight,H_L0.01_mean,H_L0.01_weight,HH_jit_L5_mean,MI_dir_L1_weight,H_L0.1_weight,label
212.5611936,1038153338.0,191.3915434,215.4021453,14.84082447,31725.08502,156.7588961,31725.08502,191.3537792,28.20727006,68.99994888,3.127904639,277.4422175,28.20727006,7.352097829,1.793304809,3.127904639,0
200.0409964,9168.376453,200.0139527,200.0391374,10.00108716,31533.28161,199.9868981,31533.28161,411.4039224,29.19373059,19.34479274,3.972864009,300.6757941,29.19373059,9.994754573,2.999790706,3.972864009,0
225.0527985,206.1977638,225.051187,224.2644894,14.12058532,31697.33874,225.0479638,31697.33874,332.1361698,28.93728885,19.59297499,3.576715476,289.9296209,28.93728885,14.93353047,2.099977741,3.576715476,0
0.001710386,1782680000000000.0,0.000393707,8151277341.0,5.601566804,24026.13164,6.5e-05,24026.13164,301.3005207,331.3489094,144.9106187,51.89101761,280.6748976,331.3489094,0.252373118,5.998274138,51.89101761,0
3.75e-10,34.43148573,0.0,0.034114752,29.82906646,32294.53118,0.0,32294.53118,272.8958883,32.94573196,0.09140885,5.412462464,273.6638991,32.94573196,29.76040387,1.227778849,5.412462464,0
224.7060995,405508000000000.0,224.6202807,240.6872272,13.97983089,33532.8845,224.4487741,33532.8845,277.3649767,82.28364153,68.73129047,5.6371445,190.0250476,82.28364153,14.49275582,1.986402924,5.6371445,0
55.40980972,4.56e+16,10.28797843,12252800000000.0,8142.498816,25853.29539,1.070458115,25853.29539,272.5939718,22.30522397,118.3156116,6.733626014,311.4064392,22.30522397,1.005717928,2.977160833,6.733626014,0
1.04e-06,137099000000.0,0.0,86.06740437,26.30040987,30181.87645,0.0,30181.87645,274.4241514,26.04029823,68.63765747,1.951443536,296.0784829,26.04029823,29.61592412,1.000000152,1.951443536,0
1.68e-06,7294.513807,0.0,143.9557437,23.99145422,31422.7677,0.0,31422.7677,287.3119513,27.14793581,19.976544,2.605889681,287.1520074,27.14793581,29.9962039,1.000349946,2.605889681,0
199.8904621,199.9578898,199.7519636,199.951761,9.999259906,31440.30484,199.6131508,31440.30484,385.0320117,29.05320486,19.3447961,4.291647793,301.7307903,29.05320486,9.965446659,2.997983235,4.291647793,0
199.8280777,199.9742167,199.6855668,199.9104475,9.998622771,33049.36408,199.5424703,33049.36408,285.1724781,32.77077392,19.34480647,6.531580071,276.6968606,32.77077392,9.963455979,3.520846624,6.531580071,0
0.0,1.574308171,0.0,6.29e-05,60.08950604,31767.63957,0.0,31767.63957,278.6903042,30.04317066,0.837101611,5.26164487,290.7838743,30.04317066,60.08893299,1.242789702,5.26164487,0
199.3578059,199.9396737,198.2701378,199.8614193,9.998105034,32076.27686,197.1659593,32076.27686,313.9656961,30.76352888,19.3447533,5.723514119,290.4149875,30.76352888,9.737254791,3.098827542,5.723514119,0
0.0,127.4150562,0.0,0.001395093,60.14654151,31957.07276,0.0,31957.07276,177.9028192,28.42704505,0.053923062,3.359627364,277.7001013,28.42704505,60.15118599,1.052804361,3.359627364,0
199.8694251,2856130000000.0,199.8631927,199.8938299,9.99738096,31773.22462,199.8569596,31773.22462,395.9145901,29.70939202,19.3474199,4.20198975,297.1110153,29.70939202,9.995298603,2.999927628,4.20198975,0
197.736315,199.8697257,197.1613182,198.4531257,9.962040729,32648.66657,196.5815039,32648.66657,406.0076168,30.30607893,19.34476019,4.001820658,291.0560084,30.30607893,9.810832872,2.995648337,4.001820658,0
1.68e-06,212.1665399,0.0,143.9457416,23.99570798,31797.18633,0.0,31797.18633,214.7682258,29.21342442,19.92667383,4.430433842,275.7420654,29.21342442,29.99614501,1.718425791,4.430433842,0
211.552908,213.8406194,191.7460291,214.3379316,14.80490971,32046.3446,158.9462999,32046.3446,192.0701613,30.069508,68.8450387,3.508731324,268.7125157,30.069508,7.524856958,1.799339649,3.508731324,0
208.0387105,211.5920865,170.1978669,212.6375232,14.70721324,31066.28982,117.9766093,31066.28982,274.1864765,29.03299833,68.26873559,4.061145422,292.1098605,29.03299833,5.304280157,1.727728175,4.061145422,0
0.0,0.0,0.0,0.0,1505741973.0,33002.76517,0.0,33002.76517,173.5684334,19.95874351,0.0,4.732734554,242.5825832,19.95874351,1505741973.0,1.807501362,4.732734554,0
1.01e-06,10210.89206,0.0,86.42995891,26.33654722,31422.99324,0.0,31422.99324,252.6644446,27.45842329,68.63717282,2.098679895,282.7352357,27.45842329,29.65603018,1.000000125,2.098679895,0
0.000110089,1593920000000000.0,2.13e-05,4356284042.0,3.115901176,21956.79598,1.17e-05,21956.79598,297.9546869,344.6048487,137.0312608,54.08373008,281.8100683,344.6048487,0.26306127,6.083020016,54.08373008,0
223.6186598,207.9245446,223.0806245,223.1574295,14.10245952,31118.2139,222.0097203,31118.2139,376.2313491,27.84169631,19.58493452,3.145354925,297.5116491,27.84169631,13.711493,1.965889136,3.145354925,0
197.6046124,207.6277629,160.5801158,203.2193026,13.75064769,31706.68578,110.0696484,31706.68578,263.8000882,30.44378738,67.51641719,4.397087382,282.7218088,30.44378738,5.082527471,1.725375914,4.397087382,0
1.19e-06,216.2834008,0.0,140.4105622,24.7459685,32216.58804,0.0,32216.58804,337.335882,27.6395591,18.27997243,2.172934214,279.1147174,27.6395591,30.54888892,1.000005622,2.172934214,0
0.0,22.06124978,0.0,0.000305692,60.10516604,31741.81479,0.0,31741.81479,182.805288,27.92664036,0.204625888,3.354878661,282.1934346,27.92664036,60.10732102,1.055543656,3.354878661,0
9.97e-07,212.9674792,0.0,86.63475919,26.36403938,31766.53444,0.0,31766.53444,255.5389301,28.0922853,68.63667528,2.127750183,278.6305471,28.0922853,29.68821001,1.000000176,2.127750183,0
1.68e-06,212.2140908,0.0,143.977709,23.99767733,31689.16818,0.0,31689.16818,299.7470404,26.82058334,19.92669738,2.351991929,290.1587625,26.82058334,29.99744606,1.000073208,2.351991929,0
225.0061511,206.195053,225.0061498,224.2124224,14.11799147,32054.61871,225.0061471,32054.61871,273.1168089,29.96207674,19.59298556,4.951585715,283.1557401,29.96207674,14.99825648,2.470094909,4.951585715,0
224.924722,206.0824069,224.9247214,224.0991176,14.11381283,32804.6987,224.9247203,32804.6987,294.7627938,32.20128119,19.59288634,4.670526629,268.5459695,32.20128119,14.99621556,2.547688729,4.670526629,0
1.68e-06,212.2192309,0.0,143.9855377,23.99932858,32420.2635,0.0,32420.2635,219.2078484,30.20512425,19.92669476,4.114149674,268.0052328,30.20512425,29.99934506,1.8478601,4.114149674,0
223.5820109,290.4822666,221.9700204,223.1814177,14.11981802,30700.84954,218.7922157,30700.84954,365.5403513,28.85371863,19.5728258,3.289439453,291.4326947,28.85371863,12.81190929,1.941601849,3.289439453,0
0.0,1595.093206,0.0,0.00067303,123.4006132,31996.95705,0.0,31996.95705,192.195459,29.37734121,6.74e-07,4.69289798,282.0533754,29.37734121,123.400701,1.464149627,4.69289798,0
225.0032866,206.1746007,225.0032863,224.2130037,14.11751875,31768.47945,225.0032857,31768.47945,307.6527912,28.83502219,19.59296479,4.068317548,290.3846325,28.83502219,14.99918593,2.001091926,4.068317548,0
1.05e-06,209.042995,0.0,85.84813899,26.25908779,30263.15974,0.0,30263.15974,363.6480615,28.88319507,68.63999239,4.526296653,304.2603636,28.88319507,29.60209394,1.932151636,4.526296653,0
1.65e-06,212.0868202,0.0,144.0698398,24.02535838,31341.63265,0.0,31341.63265,361.0242468,26.98379123,19.92662668,1.889187136,290.0219028,26.98379123,30.02577519,1.00000006,1.889187136,0
1.68e-06,1371.165003,0.0,148.3636175,24.01116409,38202.5087,0.0,38202.5087,304.7481418,60.83519217,58.23044649,2.42830437,213.9911328,60.83519217,29.99531698,1.000040731,2.42830437,0
224.5809156,206.0935891,224.5807125,223.808669,14.10498559,31114.39039,224.5803063,31114.39039,309.6157057,28.81847122,19.59289857,4.314542113,292.5064245,28.81847122,14.96180202,2.136246111,4.314542113,0
211.547424,211.9511542,197.6920838,213.0532634,14.74284702,31006.89822,173.3999341,31006.89822,190.0291372,26.86152428,68.52690874,2.775856787,283.9327024,26.86152428,8.552420213,1.830821791,2.775856787,0
1.848221922,3.16e+17,0.0,2.71e+16,18225454.04,30475.05847,0.0,30475.05847,345.9414035,15.85880664,66.76385345,5.823278777,306.4056506,15.85880664,29.75155091,1.961873501,5.823278777,0
2.7e-06,210.8571359,0.0,132.0009278,23.49231854,29094.59747,0.0,29094.59747,361.2510788,28.86785456,67.97637447,4.099940154,305.49323,28.86785456,29.12034202,1.228910206,4.099940154,0
209.1469106,213.2434076,189.3298919,211.8799832,14.73136452,32006.88666,156.588524,32006.88666,244.3882556,30.06921855,68.96197543,4.376765447,281.9305425,30.06921855,7.447627095,1.799763289,4.376765447,0
199.8935215,199.9728781,199.769491,199.9527838,9.99923492,32593.02577,199.6452044,32593.02577,314.7487186,31.60670708,19.34480796,5.720566718,284.3219013,31.60670708,9.968854668,3.182658369,5.720566718,0
1.68e-06,448175.9693,0.0,143.9730779,23.99689309,31714.50351,0.0,31714.50351,274.1537641,28.06919542,19.92671981,2.781550417,282.4414209,28.06919542,29.99689579,1.000623451,2.781550417,0
9.72e-07,213.2736242,0.0,86.89113116,26.40319163,32796.88987,0.0,32796.88987,232.4518102,30.9631251,68.63552762,2.026774547,253.1383629,30.9631251,29.7334609,1.000000044,2.026774547,0
1.67e-06,364466.3013,0.0,143.9268398,23.99630717,32151.27866,0.0,32151.27866,245.472562,29.08640724,19.92611649,3.195847501,275.6546854,29.08640724,30.00862098,1.003170628,3.195847501,0
199.4506982,199.8950838,198.7095905,199.8007898,9.996444539,31420.39256,197.9605881,31420.39256,401.0846183,29.19231528,19.34473625,4.118232354,301.0101013,29.19231528,9.817195146,2.993270035,4.118232354,0
224.9497138,206.2166666,224.9495471,224.1837324,14.11688725,31544.14632,224.9492138,31544.14632,311.1057025,28.78064379,19.59299051,4.068509788,291.3677859,28.78064379,14.9763807,2.008478205,4.068509788,0
1.15e-06,210.508204,0.0,84.79718007,26.11841521,31956.15046,0.0,31956.15046,320.6247236,29.99286859,68.61710015,3.269902838,283.8183268,29.99286859,29.4256351,1.003258588,3.269902838,0
0.0,200.1205827,0.0,8.25e-05,124.588145,1.82e-12,0.0,1.82e-12,110.0,1.72373149,1.35e-06,1.000177664,110.0,1.72373149,124.5880239,1.0,1.000177664,0
1.68e+17,2.56e+17,5.32e+16,2.48e+17,183419268.8,29369.60869,1.15e+16,29369.60869,163.428228,127.484102,65.81509107,65.26308214,199.4503925,127.484102,7518741.357,14.00792888,65.26308214,0
9.78e-07,211.6062522,0.0,86.84569944,26.39296207,30273.76392,0.0,30273.76392,295.2006521,27.04833252,68.63577784,2.59322415,298.7417306,27.04833252,29.72188091,1.000042111,2.59322415,0
1.68e-06,212.1672761,0.0,143.9868583,23.99988192,31326.11265,0.0,31326.11265,251.0342927,27.65561004,19.92664579,3.250537104,286.3070082,27.65561004,30.00046682,1.029369262,3.250537104,0
209.6899749,212.2156455,191.241015,211.8253249,14.72533593,31513.34623,160.3370196,31513.34623,202.7856351,28.66594249,68.9999253,4.23905763,285.1096988,28.66594249,7.679453662,2.010412549,4.23905763,0
224.8732959,206.0653443,224.8732954,224.1318286,14.11454986,31503.14354,224.8732942,31503.14354,271.735005,29.25097982,19.59286679,5.035294613,288.866027,29.25097982,14.99450113,2.996282913,5.035294613,0
209.8106683,211.956221,177.0118731,214.0398114,14.83652813,31840.51279,129.2668163,31840.51279,166.580004,27.98839382,68.99980772,3.214566327,272.9355164,27.98839382,5.842486676,1.743249545,3.214566327,0
224.9403252,206.2717934,224.9401422,224.160148,14.11607825,31025.3051,224.9397763,31025.3051,350.7745619,28.13155825,19.5930226,3.514534727,296.6478737,28.13155825,14.97501965,1.999864527,3.514534727,0
947216.742,1778324.013,154489.5422,1691670.283,379.6033616,36888.68194,14185.26909,36888.68194,152.2082823,42.98625264,63.94188753,25.38525713,192.7957785,42.98625264,3.58101564,11.72149982,25.38525713,0
1.68e-06,212.1992398,0.0,143.9804285,23.99606126,31961.93852,0.0,31961.93852,264.2535348,32.22514947,19.92668235,3.166566586,258.1035778,32.22514947,29.99636102,1.016094526,3.166566586,0
225.003361,205.9991966,225.0032696,224.0633581,14.11255938,31917.61445,225.0030868,31917.61445,343.7608116,30.17680687,19.59289196,3.904381326,282.5717553,30.17680687,14.98386265,2.711900839,3.904381326,0
1.67e-06,212.240637,0.0,144.0072466,24.00574863,30606.39044,0.0,30606.39044,271.9493985,27.18943038,19.92672175,3.133552809,291.3034604,27.18943038,30.00602078,1.095562168,3.133552809,0
0.878988666,1.24e+16,0.03915321,38889500000000.0,25348.84798,85747.43043,0.001238872,85747.43043,228.4855166,174.8455183,373.3942897,31.39221086,231.4389294,174.8455183,2.467441793,1.516908612,31.39221086,0
1.2e-06,22366900000000.0,0.0,84.44098107,26.06272695,30774.73972,0.0,30774.73972,308.8189442,28.02223014,68.57399717,2.903229245,295.168739,28.02223014,29.34928513,1.000401087,2.903229245,0
0.0,2585.770852,0.0,0.000539821,247.1114365,31111.3675,0.0,31111.3675,325.3041094,28.25306387,6.74e-07,4.314823841,303.9047625,28.25306387,247.1114409,1.381042909,4.314823841,0
224.984342,206.0753278,224.9842172,224.1819405,14.11691674,32952.39914,224.9839676,32952.39914,326.1593998,30.03850389,19.5929003,3.682478492,279.7504656,30.03850389,14.98048858,2.001241684,3.682478492,0
224.9700316,205.8284827,224.9700303,223.9369743,14.10864158,30718.60453,224.9700277,30718.60453,369.7283202,27.53347098,19.5925211,3.239456876,301.0899995,27.53347098,14.99705263,1.999975683,3.239456876,0
200.0213821,24243757.39,200.0095436,200.0264532,10.00074201,32423.3866,199.9977009,32423.3866,387.0021257,30.16935239,19.34661674,4.266406665,292.6178351,30.16935239,9.997850243,2.999659049,4.266406665,0
214.7398551,214.9450247,197.1267822,216.8462659,14.87149548,32033.94702,167.263385,32033.94702,203.8432702,28.93110178,68.99995047,3.168883089,275.0421814,28.93110178,7.976398745,1.811629997,3.168883089,0
199.8367048,2877.76635,199.6992473,199.803317,9.995519147,30814.25811,199.5614773,30814.25811,365.9923499,28.61289954,19.36739527,4.61608688,305.4044102,28.61289954,9.964348135,2.998348868,4.61608688,0
224.9221926,42648.98469,224.9219808,224.1446944,14.11564556,30745.78588,224.9215572,30745.78588,368.3583918,27.60324657,19.59295974,3.258723386,300.5664279,27.60324657,14.97267061,1.99935147,3.258723386,0
224.817846,5.64e+16,224.8178099,3562520000000.0,2380.076204,33150.52545,224.8177376,33150.52545,341.8040111,23.28830239,19.66371353,3.530296501,273.1257197,23.28830239,14.98371208,1.99983196,3.530296501,0
9.64e-07,212.1024065,0.0,86.75058305,26.3901161,31296.06866,0.0,31296.06866,218.882899,27.87589547,68.63738497,3.191236326,286.3191111,27.87589547,29.74706101,1.227426852,3.191236326,0
199.8064013,199.967802,199.5348363,199.9336452,9.999617476,32059.98114,199.2616932,32059.98114,397.8313838,29.43800419,19.34479142,4.101288589,297.7467165,29.43800419,9.93345181,2.993928757,4.101288589,0
224.991585,206.2675404,224.9915845,224.2208645,14.11779944,32046.62858,224.9915834,32046.62858,330.4850624,28.24479672,19.59301755,3.594885194,292.8959083,28.24479672,14.99846818,2.014727331,3.594885194,0
0.488978357,2.32e+16,0.351949977,211756000000000.0,138033.0229,82658.38318,0.350447694,82658.38318,278.508289,139.4733362,390.4188408,44.32752974,236.2011688,139.4733362,0.592775384,13.13234832,44.32752974,0
207.6390556,213.4165293,177.2348644,211.9060122,14.76661086,31310.04451,132.0577512,31310.04451,215.9335742,28.07152413,68.99993434,3.411424904,286.2719968,28.07152413,6.033677442,1.751235757,3.411424904,0
1.68e-06,35911.85801,0.0,143.9507644,23.99462831,32577.88868,0.0,32577.88868,311.2595414,29.18882974,19.92668633,2.292637867,273.1898371,29.18882974,29.99454784,1.000009609,2.292637867,0
5.27e-07,178.2376577,0.0,80.28205407,27.65171085,29695.7193,0.0,29695.7193,264.6259522,54.03916065,0.002201257,9.714425438,280.2137622,54.03916065,30.68044305,2.019153038,9.714425438,0
208.1980207,212.3140396,183.4494178,211.2647111,14.72987246,31314.19515,144.5272554,31314.19515,199.8079529,27.62091476,68.99996128,3.119993469,283.9223313,27.62091476,6.724462993,1.775004013,3.119993469,0
189.9680044,212.2754998,99.11685748,208.6496726,14.85489521,30449.55596,35.87888469,30449.55596,313.8052543,30.45579959,67.78293407,4.114524742,287.2570822,30.45579959,2.1826867,1.550414424,4.114524742,0
1.68e-06,212.1958254,0.0,143.9815527,23.99888265,31368.75158,0.0,31368.75158,339.3014183,26.50420297,19.92668893,2.023217597,293.1007647,26.50420297,29.99870014,1.000000385,2.023217597,0
224.939449,206.1707119,224.9392367,224.1600661,14.11598956,30637.27987,224.9388121,30637.27987,308.6304413,28.38890238,19.59295864,4.39363252,296.3761633,28.38890238,14.97321514,2.395619531,4.39363252,0
1.73e-06,212.175851,0.0,143.843975,23.95282328,32413.90387,0.0,32413.90387,345.9400706,27.75812773,19.9266594,1.965405246,282.1958354,27.75812773,29.94599414,1.000000066,1.965405246,0
209.0548821,212.5045586,176.95415,213.2066994,14.80980962,32239.67023,129.9553087,32239.67023,256.5061784,30.42589098,68.99967304,4.03270479,278.8694072,30.42589098,5.893181834,1.746733832,4.03270479,0
9.85e-07,476108.7302,0.0,86.71704348,26.37814314,30308.9594,0.0,30308.9594,320.0795847,27.51103931,68.63122213,2.615008368,298.1292068,27.51103931,29.70861912,1.000182382,2.615008368,0
200.0798026,199.995898,200.0722297,200.0613084,10.00159206,30951.75495,200.064656,30951.75495,343.0276642,29.59913541,19.34480914,5.239151991,300.1319106,29.59913541,10.00023846,3.090950918,5.239151991,0
7.44e-11,26.87225671,0.0,0.007849426,29.84407345,33059.02378,0.0,33059.02378,202.6025085,31.69530246,0.361788868,4.614818791,266.5649373,31.69530246,29.81039786,1.057384486,4.614818791,0
1.83e-06,211.4892106,0.0,142.8488305,23.85161645,32297.03557,0.0,32297.03557,221.3979238,29.08325942,19.92609288,3.792510405,274.8483686,29.08325942,29.84884405,1.049283483,3.792510405,0
7.446329288,725767000000.0,0.076544964,617.8614868,3.59821022,30759.38593,0.035693591,30759.38593,174.7537412,118.1020969,226.5841468,62.66331551,208.5030089,118.1020969,0.033511515,28.9945159,62.66331551,0
7.14e-07,214.4369493,0.0,87.54709962,26.85552687,30602.57458,0.0,30602.57458,330.2359453,28.67952572,68.5347994,3.538303352,297.6045611,28.67952572,30.22989893,1.013386884,3.538303352,0
0.000749591,517235000000000.0,0.000236554,1245505.09,0.294639229,8954.135225,0.000138146,8954.135225,298.3177643,430.2703217,80.95379631,50.59545698,293.0165833,430.2703217,0.265848861,5.828997543,50.59545698,0
1.12e-06,40895283.48,0.0,85.34881939,26.18753416,31110.89934,0.0,31110.89934,245.206886,27.1297423,68.61646853,2.224691585,286.1303149,27.1297423,29.47905421,1.000004398,2.224691585,0
1.19e-06,210.2396483,0.0,84.65090667,26.09129822,30661.54064,0.0,30661.54064,365.0656557,30.02450466,68.47271043,4.609847403,297.1378491,30.02450466,29.36863279,2.208716931,4.609847403,0
224.7366253,339765.0986,224.6872104,223.9976797,14.11676064,31155.72638,224.5884241,31155.72638,367.724818,28.21279516,19.59294723,3.262242293,295.6782313,28.21279516,14.61364135,1.989602579,3.262242293,0
223.953331,205.8294513,223.9533305,223.2958274,14.08521358,30151.3809,223.9533295,30151.3809,364.2583664,27.76376176,19.59275597,3.238968405,301.5236725,27.76376176,14.9638696,1.999975014,3.238968405,0
5.92e-07,211.687661,0.0,86.68408831,27.1456465,31926.79615,0.0,31926.79615,320.0844028,30.68657337,68.50692653,4.652108106,287.01823,30.68657337,30.50577903,1.253890352,4.652108106,0
215.86298,1643402.159,202.8788605,217.5246845,14.87405728,31944.06866,179.8668653,31944.06866,193.6568477,28.52356843,68.99794107,3.0498419,274.627511,28.52356843,8.866027057,1.837562144,3.0498419,0
1.68e-06,212.2291317,0.0,143.9757383,23.99731954,31946.06508,0.0,31946.06508,305.6889633,27.75416394,19.92671183,2.366293334,283.7427753,27.75416394,29.99572611,1.000036903,2.366293334,0
